Sample_ID,Sample_Name2,Description,date,plot,sample_nc,filt045_ml,filt022_ml,Prok_dada2_input,Prok_dada2_prop,Prok_STD_all,Prok_NonSTD_all,Prok_STD_prop,Prok_STD_r2,Prok_STD_coef,Prok_dna_copy_sum,Fungi_dada2_input,Fungi_dada2_prop,Fungi_STD_all,Fungi_NonSTD_all,Fungi_STD_prop,Fungi_STD_r2,Fungi_STD_coef,Fungi_dna_copy_sum,Inv_dada2_input,Inv_dada2_prop,Inv_STD_all,Inv_NonSTD_all,Inv_STD_prop,Inv_STD_r2,Inv_STD_coef,Inv_dna_copy_sum,Euk_dada2_input,Euk_dada2_prop,Euk_STD_all,Euk_NonSTD_all,Euk_STD_prop,Euk_STD_r2,Euk_STD_coef,Euk_dna_copy_sum
S076,S076,P1-8_6,2017/08/06,1,sample,100,30,21997,0.901441106,9751,10078,0.491754501,0.995475457,0.053515472,627731.2386,23204,0.772539217,2882,15044,0.160772063,0.978887616,3.913490566,12813.79521,8251,0.948612289,6093,1734,0.77845918,0.961853992,16.3261524,106.2099604,42643,0.994981591,24936,17493,0.587711235,0.997520225,1.315969897,44309.52422
S077,S077,P1-8_7,2017/08/07,1,sample,100,30,21589,0.897725694,4740,14641,0.244569424,0.991814604,0.02654717,1838362.947,59640,0.793008048,4563,42732,0.096479543,0.95910206,6.64754717,21427.45232,11129,0.956599874,6646,4000,0.624272027,0.933081821,17.90225776,223.4355048,20190,0.990985636,10461,9547,0.522840864,0.993027605,0.571619944,55672.18865
S078,S078,P1-8_8,2017/08/08,1,sample,100,30,NA,NA,0,0,NA,NA,0,1350115.02,30127,0.80475985,5929,18316,0.244545267,0.993252418,8.154716981,7486.873361,24970,0.974289147,1917,22411,0.078798093,0.931234291,5.327939793,4206.316301,34339,0.995311453,18671,15507,0.546287085,0.997558809,1.006272813,51367.77954
S079,S079,P1-8_9,2017/08/09,1,sample,100,30,19497,0.90301072,7159,10447,0.406622742,0.987458311,0.040404528,861867.0925,23751,0.839838323,9081,10866,0.45525643,0.984710006,12.63735849,2866.105288,11373,0.963334213,3015,7941,0.275191676,0.951710862,8.290404516,957.8543466,17621,0.994722206,9470,8058,0.540278412,0.991319149,0.513601129,52297.39284
S080,S080,P1-8_10,2017/08/10,1,sample,100,30,22370,0.903397407,7751,12458,0.383541986,0.993154694,0.042981132,966160.3746,19015,0.838601104,6830,9116,0.428320582,0.989902541,9.515849057,3193.269091,10429,0.918880046,5209,4374,0.543566733,0.873502429,13.90912512,314.4698148,42585,0.995162616,19939,22440,0.470492461,0.998041791,1.058428975,70670.77886
S081,S081,P1-8_11,2017/08/11,1,sample,100,30,18464,0.840608752,3894,11627,0.250885897,0.990547782,0.021768679,1780386.684,21612,0.764019989,5105,11407,0.309169089,0.992685747,6.508207547,5842.366436,18597,0.838683659,1857,13740,0.119061358,0.830668504,4.470178739,3073.702597,20671,0.992017803,11767,8739,0.573832049,0.99955492,0.624408278,46652.16815
S082,S082,P1-8_12,2017/08/12,1,sample,100,30,18133,0.850438427,5566,9855,0.360936385,0.988720873,0.031263396,1050749.565,17124,0.806645644,4859,8954,0.351770072,0.986697678,6.968679245,4282.973232,16013,0.910260413,7363,7213,0.505145445,0.869234212,18.81119473,383.4418867,19197,0.9932802,11470,7598,0.601531361,0.99621557,0.616171214,41103.2942
S083,S083,P1-8_13,2017/08/13,1,sample,100,30,19212,0.786227358,6094,9011,0.403442569,0.986304715,0.034373585,873829.9118,12983,0.79326812,4581,5718,0.444800466,0.992388256,6.349245283,3001.931592,10713,0.896387567,3180,6423,0.331146517,0.822977814,8.169802446,786.187921,13889,0.996328029,7315,6523,0.528616852,0.996853251,0.395523989,54973.48822
S084,S084,P1-8_14,2017/08/14,1,sample,100,30,16039,0.802232059,3674,9193,0.285536644,0.985526617,0.020824151,1471528.583,17308,0.791483707,4842,8857,0.353456457,0.991837994,6.822358491,4327.437993,16271,0.871489152,6708,7472,0.473060649,0.801686549,16.60968956,449.8578961,18249,0.991725574,13408,4690,0.740855343,0.996750565,0.705836312,22148.66685
S085,S085,P1-8_15,2017/08/15,1,sample,100,30,19841,0.869462225,4853,12398,0.281317025,0.993645683,0.026981132,1531687.646,19380,0.786326109,4799,10440,0.314915677,0.996066052,6.55509434,5308.84808,13255,0.926442852,6478,5802,0.52752443,0.94819195,18.00244591,322.2895394,29172,0.988105032,24141,4684,0.837502168,0.998881948,1.265508937,12337.59231
S086,S086,P1-8_16,2017/08/16,1,sample,100,30,15495,0.851306873,2906,10285,0.220301721,0.981086724,0.016751698,2046558.689,28588,0.781481741,4318,18023,0.193276935,0.971968955,6.191792453,9702.629267,15180,0.933926219,2004,12173,0.141355717,0.90071407,5.096425212,2388.536964,19636,0.993735995,8455,11058,0.433300876,0.9973606,0.457234243,80615.13456
S087,S087,P1-8_17,2017/08/17,1,sample,100,30,17232,0.788300836,5744,7840,0.422850412,0.991723815,0.032027925,815954.6308,20692,0.803692248,5164,11466,0.310523151,0.964808327,7.193207547,5313.345924,14295,0.936411333,4073,9313,0.304273121,0.947655608,11.15475071,834.8909129,17601,0.993863985,8592,8901,0.491167896,0.996000457,0.46121731,64329.76254
S088,S088,P1-8_18,2017/08/18,1,sample,100,30,15716,0.809366251,3509,9211,0.27586478,0.982459451,0.019792075,1551294.273,22314,0.793044725,4967,12729,0.280684901,0.992476058,6.391132075,6638.886429,17134,0.921092564,831,14951,0.052654923,0.846724197,2.145813735,6967.519947,18759,0.994722533,5285,13375,0.283226152,0.995989625,0.289497648,154002.4025
S089,S089,P1-8_19,2017/08/19,1,sample,100,30,16529,0.807671365,3184,10166,0.238501873,0.993791443,0.017689434,1915644.488,21004,0.757427157,4860,11049,0.30548746,0.991102493,6.453396226,5707.072479,17499,0.969141094,364,16595,0.02146353,0.849469137,0.991533396,16736.70304,25134,0.994589003,3526,21472,0.141051284,0.995641138,0.186374412,384029.8276
S090,S090,P1-8_20,2017/08/20,1,sample,100,30,17114,0.611253944,3376,7085,0.322722493,0.984447119,0.018936981,1247118.878,14150,0.618939929,3079,5679,0.351564284,0.995417888,4.069716981,4651.429101,19434,0.951168056,1260,17225,0.068163376,0.945580364,3.316180621,5194.228533,20445,0.996722915,2091,18287,0.102610659,0.998339689,0.111032926,548996.3116
S091,S091,P1-8_21,2017/08/21,1,sample,100,30,20609,0.813770683,5772,10999,0.344165524,0.989900234,0.032216226,1138039.349,15779,0.755307687,4031,7887,0.338227891,0.987018213,5.378018868,4888.417212,21420,0.912138189,5642,13896,0.288770601,0.858058363,14.32972719,969.7323486,29501,0.995695061,13550,15824,0.461292299,0.998544507,0.714470367,73826.24824
S092,S092,P1-8_22,2017/08/22,1,sample,100,30,15900,0.866666667,4293,9487,0.311538462,0.990345169,0.023895094,1323423.665,22015,0.73722462,2848,13382,0.175477511,0.972309285,4.161226415,10719.59615,21826,0.923989737,3060,17107,0.151733029,0.910433553,8.175634995,2092.436858,16982,0.997114592,2297,14636,0.135652277,0.998669798,0.123386642,395396.6657
S093,S093,P1-8_23,2017/08/23,1,sample,100,30,16317,0.84041184,4447,9266,0.324290819,0.989203314,0.025003396,1235298.852,16600,0.728373494,5195,6896,0.429658424,0.984281339,7.192641509,3195.8588,19225,0.968790637,675,17950,0.036241611,0.773169687,1.722483537,10420.99945,31361,0.997098307,4714,26556,0.150751519,0.998072535,0.254148636,348300.1184
S094,S094,P1-8_24,2017/08/24,1,sample,100,30,18302,0.870178123,4920,11006,0.308928796,0.974719166,0.028349434,1294088.154,14199,0.787238538,5399,5779,0.483002326,0.967875057,7.794150943,2471.511454,17985,0.941451209,4767,12165,0.281537916,0.890397348,12.68174976,959.2524869,20813,0.997021093,6080,14671,0.292997928,0.998148028,0.328065851,149065.6011
S095,S095,P1-8_25,2017/08/25,1,sample,100,30,14011,0.82506602,2138,9422,0.184948097,0.984393834,0.012136604,2587764.028,24292,0.760373786,5219,13252,0.282551026,0.986382091,7.289339623,6059.991113,16383,0.934749435,6600,8714,0.43097819,0.777135301,17.10903104,509.3216546,16828,0.99364155,11296,5425,0.675557682,0.990567394,0.604955786,29891.99172
S096,S096,P1-8_26,2017/08/26,1,sample,100,30,16867,0.868856347,3585,11070,0.244626407,0.985828827,0.020215849,1825300.53,14744,0.810092241,6830,5114,0.571835231,0.986968874,9.259811321,1840.930239,16717,0.92229467,3203,12215,0.207744195,0.907776402,8.584289746,1422.948242,33661,0.995781468,16967,16552,0.506190519,0.998487588,0.903424271,61071.34279
S097,S097,P1-8_27,2017/08/27,1,sample,100,30,9751,0.851297303,1397,6904,0.168292977,0.973353128,0.008062264,2854450.425,6608,0.75,1606,3350,0.324051655,0.969190505,2.301509434,4851.888288,16342,0.876514503,5341,8983,0.372870707,0.832221105,13.43226717,668.7627552,14292,0.99202351,8843,5335,0.623712794,0.998620671,0.475591722,37392.01615
S098,S098,P1-8_28,2017/08/28,1,sample,100,30,7094,0.848040598,1264,4752,0.210106383,0.972832072,0.007343774,2156929.243,10701,0.764227642,2807,5371,0.343237955,0.989044133,3.907358491,4581.953096,15770,0.852758402,7397,6051,0.550044616,0.879708062,19.49811853,310.3376354,13823,0.993995515,9491,4249,0.690756914,0.99565863,0.513095014,27603.72435
S099,S099,P1-8_29,2017/08/29,1,sample,100,30,7079,0.824692753,1072,4766,0.183624529,0.986980844,0.006099623,2604532.706,11831,0.75386696,2515,6404,0.281982285,0.988719456,3.45,6187.439614,13573,0.826788477,7230,3992,0.644270184,0.849205571,18.5901223,214.7376944,15690,0.989866157,9795,5736,0.630674136,0.998083626,0.519409219,36811.05243
S100,S100,P1-8_30,2017/08/30,1,sample,100,30,6335,0.832202052,1991,3281,0.377655539,0.989612193,0.011132453,982413.0255,5750,0.746782609,2473,1821,0.575919888,0.980087297,3.541037736,1714.186759,16760,0.885739857,4189,10656,0.282182553,0.933714092,11.46895579,929.1168437,12973,0.994604178,9622,3281,0.74571805,0.998503075,0.509454374,21467.41144
S101,S101,P1-8_31,2017/08/31,1,sample,100,30,7725,0.849061489,1021,5538,0.155663973,0.991256605,0.005727925,3222807.827,17029,0.703799401,2089,9896,0.17430121,0.99287958,2.819716981,11698.57361,12448,0.880703728,4735,6228,0.431907325,0.886280171,12.75757291,488.1806317,18845,0.986733882,11723,6872,0.63043829,0.998587971,0.608342427,37654.23164
S102,S102,P1-9_1,2017/09/01,1,sample,100,30,6550,0.704274809,702,3911,0.152178626,0.969917958,0.00404,3226897.69,20657,0.632473254,1956,11109,0.149712974,0.988463699,2.715566038,13636.19941,15136,0.870375264,6822,6352,0.517838166,0.894633701,18.24468485,348.1561918,13529,0.981669007,7602,5679,0.572396657,0.997636303,0.412024459,45943.87441
S103,S103,P1-9_2,2017/09/02,1,sample,100,30,7061,0.729783317,923,4230,0.17911896,0.985115863,0.005266415,2677343.078,15377,0.684593874,1991,8536,0.189132706,0.964239384,2.930754717,9708.534518,12845,0.898871156,2390,9156,0.206998095,0.838180288,6.382031985,1434.652791,9529,0.987092035,7230,2176,0.768658303,0.992049067,0.396159925,18309.10418
S104,S104,P1-9_3,2017/09/03,1,sample,100,30,7067,0.795245507,970,4650,0.172597865,0.993923494,0.005439623,2849462.366,22571,0.706658987,3168,12782,0.19862069,0.950782758,4.545,9374.404107,16381,0.816799951,4745,8635,0.354633782,0.870839563,12.23988711,705.4803628,10725,0.988251748,7376,3223,0.695914709,0.997070327,0.393032926,27334.43595
S105,S105,P1-9_4,2017/09/04,1,sample,100,30,9642,0.808338519,1439,6355,0.184629202,0.990833941,0.008115472,2610240.553,13331,0.769784712,2640,7622,0.257259793,0.983251145,3.660566038,6940.638799,16017,0.981145033,9385,6330,0.597200127,0.900087512,25.32210724,249.9791956,12554,0.989007488,8772,3644,0.706507732,0.996966948,0.477177799,25455.22172
S106,S106,P1-9_5,2017/09/05,1,sample,100,30,6325,0.834782609,1219,4061,0.230871212,0.991227355,0.006873208,1969483.181,9850,0.794111675,3342,4480,0.427256456,0.945811439,4.885,3056.977141,12949,0.957757356,5014,7388,0.404289631,0.964695047,13.87083725,532.6282664,10805,0.991300324,9574,1137,0.893847447,0.98650077,0.51866604,7307.206779
S107,S107,P1-9_6,2017/09/06,1,sample,100,30,7751,0.842988002,593,5941,0.090756045,0.99018598,0.003355094,5902466.914,21372,0.751356916,3140,12918,0.195541163,0.984596957,4.404528302,9776.302262,14571,0.974332578,3188,11009,0.224554483,0.914420389,8.249106303,1334.568812,10647,0.985160139,4592,5897,0.437791973,0.986787695,0.251540922,78145.00526
S108,S108,P1-9_7,2017/09/07,1,sample,100,30,6661,0.756042636,728,4308,0.144559174,0.973787934,0.004222264,3401018.858,10468,0.660106993,1771,5139,0.256295224,0.979114023,2.525849057,6781.877941,14119,0.980451873,4898,8945,0.353825038,0.955290159,13.22953904,676.1384484,6134,0.986468862,3690,2361,0.609816559,0.988556508,0.204635936,38458.54327
S109,S109,P1-9_8,2017/09/08,1,sample,100,30,10271,0.884139811,806,8275,0.088756745,0.988144016,0.004622642,5967006.803,22477,0.714152245,2569,13483,0.160042362,0.990257071,3.588113208,12525.61743,12978,0.978116813,5673,7021,0.446904049,0.94178786,15.6611477,448.3068634,9488,0.988090219,3966,5409,0.42304,0.98544925,0.221853246,81269.94021
S110,S110,P1-9_9,2017/09/09,1,sample,100,30,7720,0.920207254,718,6386,0.10106982,0.989089716,0.004042264,5266025.641,17197,0.786997732,3399,10135,0.251145264,0.990634312,4.689339623,7204.28377,15646,0.982551451,5964,9409,0.387952904,0.949159123,16.23010348,579.7252008,10247,0.993168732,3240,6937,0.318364941,0.992405815,0.180220132,128306.0506
S111,S111,P1-9_10,2017/09/10,1,sample,70,30,6366,0.838517122,597,4741,0.11183964,0.980901113,0.003409434,4635178.011,9139,0.685304738,2295,3968,0.366437809,0.989886668,3.176415094,4164.023364,14023,0.987877059,871,12982,0.062874468,0.894017339,2.327751646,7967.222068,7649,0.993986142,943,6660,0.124029988,0.997734714,0.050146754,442700.6341
S112,S112,P1-9_11,2017/09/11,1,sample,50,20,6234,0.894610202,852,4725,0.152770307,0.980888548,0.0049,4821428.571,13487,0.782605472,3133,7422,0.296826149,0.9882204,4.300566038,8629.096652,11352,0.967494715,3756,7227,0.341983065,0.961823436,10.12229539,1427.936989,13639,0.99303468,4381,9163,0.323464265,0.991446869,0.241542803,189676.5267
S113,S113,P1-9_12,2017/09/12,1,sample,50,20,7123,0.855959568,1341,4756,0.219944235,0.997491805,0.007345283,3237451.837,27808,0.745325086,2842,17884,0.137122455,0.991489685,3.903490566,22907.70235,17525,0.970442225,5524,11483,0.324807432,0.912877578,15.01241769,1529.800228,10126,0.990618211,4277,5754,0.426378227,0.999326243,0.226506115,127016.4385
S114,S114,P1-9_13,2017/09/13,1,sample,50,20,4556,0.830114135,646,3136,0.170809096,0.990846637,0.003623019,4327882.512,14547,0.780642057,2955,8401,0.260214864,0.987712229,4.070471698,10319.44283,17735,0.981392726,6158,11247,0.353806377,0.905144586,16.9678269,1325.685377,6593,0.994236311,2109,4446,0.32173913,0.991539236,0.116415804,190953.4545
S115,S115,P1-9_14,2017/09/14,1,sample,50,20,4389,0.832308043,634,3019,0.173555981,0.985747394,0.003557358,4243317.068,12939,0.78900997,3112,7097,0.304829072,0.991391192,3.977358491,8921.750474,15121,0.973414457,8182,6537,0.555880155,0.94706088,21.23000941,615.8263875,7178,0.992894957,1512,5615,0.212150975,0.994691825,0.082519285,340223.5003
S116,S116,P1-9_15,2017/09/15,1,sample,50,20,4985,0.823671013,720,3386,0.175353142,0.990591112,0.004032453,4198437.208,14513,0.763384552,3418,7661,0.308511599,0.994033107,4.747075472,8069.17864,16710,0.97785757,6660,9680,0.407588739,0.955848714,18.21128881,1063.076875,7850,0.993630573,1860,5940,0.238461538,0.998274024,0.100681091,294990.8432
S117,S117,P1-9_16,2017/09/16,1,sample,50,20,6493,0.78576929,1558,3544,0.305370443,0.994887436,0.008581887,2064814.001,15625,0.789248,5006,7326,0.405935777,0.976709384,7.152641509,5121.184943,9042,0.974010175,5955,2852,0.676166686,0.920673984,15.77318909,361.6262994,8379,0.993435971,4867,3457,0.584694858,0.997511063,0.262496707,65848.44499
S118,S118,P1-9_17,2017/09/17,1,sample,50,20,5407,0.727760311,690,3245,0.175349428,0.994793716,0.003830943,4235249.212,14914,0.78650932,3391,8339,0.289087809,0.981528374,4.735,8805.702218,20358,0.983053345,4050,15963,0.202368461,0.881327719,10.73518344,2973.959427,11329,0.993291553,1703,9550,0.151337421,0.996885047,0.092507996,516171.5953
S119,S119,P1-9_18,2017/09/18,1,sample,50,20,5069,0.720063129,1007,2643,0.275890411,0.992542032,0.005615472,2353319.669,8271,0.815741748,3550,3197,0.526159775,0.968860632,4.747641509,3366.934923,16095,0.985026406,211,15643,0.013308944,0.77155928,0.531514581,58861.97876,5338,0.991569876,1809,3484,0.341772152,0.985102565,0.101008467,172460.7905
S120,S120,P1-9_19,2017/09/19,1,sample,50,20,5766,0.737599723,987,3266,0.232071479,0.988739886,0.005522264,2957120.405,6602,0.809148743,3137,2205,0.587233246,0.981227985,4.435754717,2485.484591,17690,0.984793669,508,16913,0.029160209,0.971961701,1.391815616,24303.50659,10534,0.996202772,2725,7769,0.259672194,0.997424382,0.146722484,264751.5164
S121,S121,P1-9_20,2017/09/20,1,sample,50,20,10247,0.779935591,1717,6275,0.21483984,0.992592971,0.009469057,3313424.062,9057,0.803246108,4371,2904,0.600824742,0.962849648,6.23754717,2327.838108,14958,0.984423051,1479,13246,0.100441426,0.895651786,3.908748824,6777.616366,15152,0.996766103,2618,12485,0.173343044,0.998282372,0.141347131,441643.2061
S122,S122,P1-9_21,2017/09/21,1,sample,50,20,8392,0.773355577,1322,5168,0.203697997,0.987754412,0.007503396,3443773.889,11545,0.777219576,4703,4270,0.524127939,0.97379573,6.614622642,3227.697354,15027,0.955546683,9000,5359,0.626784595,0.911090386,23.46632173,456.7396681,9637,0.993255162,2999,6573,0.313309653,0.997371648,0.161160865,203926.6785
S123,S123,P1-9_22,2017/09/22,1,sample,50,20,7161,0.773355677,808,4730,0.145901047,0.988664893,0.004524151,5227500.209,13334,0.806134693,4652,6097,0.432784445,0.991850187,6.174245283,4937.445567,13693,0.970130724,6667,6617,0.501881963,0.941400405,17.84524929,741.5979335,20362,0.992289559,7794,12411,0.385746102,0.99038633,0.424095955,146323.0179
S130,S130,P2-5_24,2017/05/24,2,sample,200,30,3863,0.916903961,3344,198,0.944099379,0.997089515,0.018249811,36164.75745,15377,0.743643103,9930,1505,0.868386533,0.984116092,13.96877358,359.1343675,25398,0.990235452,2822,22328,0.112206759,0.906929128,7.630385701,1463.09773,12735,0.996702002,12322,371,0.970771291,0.986918134,0.663014111,1865.219226
S131,S131,P2-5_25,2017/05/25,2,sample,200,30,4949,0.904829258,3707,771,0.827824922,0.991150802,0.020826038,123403.2144,13029,0.773812265,8654,1428,0.858361436,0.996905518,11.62386792,409.5022441,27571,0.990497262,2351,24958,0.086088835,0.918034659,6.372342427,1958.306564,17455,0.99667717,16548,849,0.951198482,0.983682395,0.893627469,3166.867735
S132,S132,P2-5_26,2017/05/26,2,sample,200,30,6132,0.830887149,3514,1581,0.68969578,0.990935981,0.019620377,268598.2998,14615,0.702086897,8546,1715,0.832862294,0.98290363,12.04896226,474.453031,24017,0.980347254,945,22600,0.04013591,0.89756123,2.585136406,4371.142649,15116,0.993119873,11440,3572,0.762057021,0.996290316,0.603403575,19732.50933
S133,S133,P2-5_27,2017/05/27,2,sample,125,30,5950,0.897983193,2681,2662,0.501778027,0.981876311,0.015481132,573170.8308,18084,0.812430878,10054,4638,0.684317996,0.97001834,14.33877358,1078.195419,17987,0.942903208,781,16179,0.046049528,0.866755102,2.067544685,6260.179088,16823,0.995304048,3847,12897,0.229753942,0.999420363,0.202664158,212124.3362
S134,S134,P2-5_28,2017/05/28,2,sample,100,30,6097,0.905527309,2838,2683,0.514037312,0.987905415,0.016158113,553488.7161,20391,0.805061056,10970,5446,0.668250487,0.97924613,15.50933962,1170.477517,22209,0.95047053,4272,16837,0.202378133,0.876685127,11.27798683,1492.908287,12648,0.995177103,3802,8785,0.302057679,0.996927702,0.205386642,142576.6209
S135,S135,P2-5_29,2017/05/29,2,sample,100,30,7028,0.851735913,4029,1957,0.673070498,0.981774973,0.023080755,282630.8504,20707,0.816632057,12510,4400,0.739798936,0.996920474,16.64188679,881.3103255,18049,0.983046152,8224,9519,0.463506735,0.904285518,22.00188147,432.6448179,15402,0.994676016,3908,11412,0.255091384,0.998665497,0.208086548,182808.5499
S136,S136,P2-5_30,2017/05/30,2,sample,100,30,6197,0.888978538,2750,2759,0.499183155,0.982446671,0.015857736,579948.2823,9029,0.760106324,4150,2713,0.604691826,0.946543407,6.06245283,1491.695455,17055,0.970741718,9206,7350,0.556052187,0.914742394,24.7476952,296.9973543,15169,0.99512163,2476,12619,0.164027824,0.998634996,0.132630292,317147.2581
